punkt_id;kartleggingsenhet
ID0178_15;T34-C-2
ID0178_26;T13-C-1
ID0178_13;V1-C-7
ID0178_64;ikke_kartlagt
ID0178_44;ikke_kartlagt
ID0178_42;ikke_kartlagt
ID0178_31;ikke_kartlagt
ID0178_11;ikke_kartlagt
ID0178_53;ikke_kartlagt
ID0180_51;V1-C-5
ID0180_11;T4-C-5
ID0180_13;T4-C-1
ID0180_22;T4-C-5
ID0180_31;V1-C-5
ID0180_15;ikke_kartlagt
ID0180_24;ikke_kartlagt
ID0180_26;ikke_kartlagt
ID0180_33;ikke_kartlagt
ID0180_35;ikke_kartlagt
ID0180_42;ikke_kartlagt
ID0180_44;ikke_kartlagt
ID0180_46;ikke_kartlagt
ID0180_53;ikke_kartlagt
ID0180_55;ikke_kartlagt
ID0180_62;ikke_kartlagt
ID0180_64;ikke_kartlagt
ID0180_66;ikke_kartlagt
ID0181_62;T3-C-2
ID0181_51;T4-C-1
ID0181_35;T4-C-1
ID0181_33;T4-C-1
ID0181_42;T4-C-1
ID0181_46;T4-C-5
ID0181_55;T3-C-2
ID0181_64;T3-C-2
ID0181_66;T3-C-2
ID0181_31;T4-C-2
ID0181_11;T4-C-2
ID0181_22;T4-C-1
ID0181_24;T4-C-1
ID0181_15;T4-C-1
ID0181_26;T4-C-2
ID0181_13;T4-C-1
ID0181_53;T3-C-2
ID0181_44;T3-C-2
ID0184_46;T3-C-2
ID0184_66;T3-C-2
ID0184_55;T3-C-4
ID0184_64;V1-C-7
ID0184_31;T3-C-3
ID0184_11;T14-C-1
ID0184_22;T3-C-3
ID0184_13;T14-C-1
ID0184_15;T3-C-3
ID0184_24;T3-C-2
ID0184_33;T3-C-4
ID0184_42;T3-C-3
ID0184_51;T3-C-2
ID0184_62;T3-C-2
ID0184_53;T3-C-2
ID0184_44;T3-C-2
ID0184_35;T3-C-2
ID0184_26;T3-C-2
ID0185_24;T22-C-1
ID0185_26;T22-C-2
ID0185_15;T27-C-2
ID0185_51;T3-C-3
ID0185_62;T7-C-4
ID0185_53;T27-C-2
ID0185_64;T7-C-4
ID0185_55;T3-C-3
ID0185_44;ikke_kartlagt
ID0185_66;T7-C-4
ID0185_46;T3-C-3
ID0185_35;T7-C-4
ID0185_33;T22-C-1
ID0185_42;T27-C-5
ID0185_31;T27-C-2
ID0185_11;T27-C-2
ID0185_22;T22-C-2
ID0185_13;T27-C-1
ID0191_31;T14-C-1
ID0191_22;T3-C-2
ID0191_13;T3-C-3
ID0191_24;V1-C-3
ID0191_35;V1-C-7
ID0191_44;T3-C-13
ID0191_33;T3-C-3
ID0191_42;T3-C-2
ID0191_51;T3-C-3
ID0191_62;T3-C-3
ID0191_53;T3-C-3
ID0191_15;T3-C-3
ID0191_64;T1-C-4
ID0191_55;T14-C-1
ID0191_46;T3-C-5
ID0191_66;T3-C-4
ID0191_26;T3-C-3
ID0191_11;ikke_kartlagt
ID0283_51;T14-C-1
ID0283_44;T3-C-2
ID0283_42;T3-C-2
ID0283_35;T3-C-2
ID0283_33;T3-C-2
ID0283_26;T3-C-2
ID0283_22;V1-C-6
ID0283_13;T3-C-2
ID0283_15;T3-C-2
ID0283_24;ikke_kartlagt
ID0283_31;ikke_kartlagt
ID0283_11;ikke_kartlagt
ID0283_46;T3-C-2
ID0283_55;T3-C-2
ID0283_66;T3-C-2
ID0283_64;T3-C-2
ID0283_62;T3-C-2
ID0283_53;T3-C-2
ID0911_53;T4-C-3
ID0911_62;T4-C-2
ID0911_51;T4-C-3
ID0911_42;T4-C-3
ID0911_31;T4-C-2
ID0911_22;T4-C-6
ID0911_11;T4-C-7
ID0911_13;T4-C-6
ID0911_33;T4-C-3
ID0911_24;T4-C-3
ID0911_15;T4-C-3
ID0911_26;T4-C-3
ID0911_44;T4-C-3
ID0911_35;T4-C-3
ID0911_46;T4-C-3
ID0911_66;T2-C-1
ID0911_55;T2-C-7
ID0911_64;T4-C-3
ID1333_11;T4-C-5
ID1333_22;V1-C-6
ID1333_31;T4-C-1
ID1333_42;V1-C-2
ID1333_51;T4-C-5
ID1333_62;T4-C-5
ID1333_64;V1-C-6
ID1333_53;T4-C-1
ID1333_44;T4-C-6
ID1333_33;V1-C-6
ID1333_24;T2-C-1
ID1333_35;T4-C-2
ID1333_55;T4-C-2
ID1333_66;T4-C-5
ID1333_46;V1-C-6
ID1333_26;T4-C-5
ID1333_15;T4-C-5
ID1333_13;T4-C-5
ID0603_31;T4-C-7
ID0603_51;T35-C-1
ID0603_42;T4-C-6
ID0603_53;T4-C-5
ID0603_62;T4-C-5
ID0603_64;T4-C-6
ID0603_55;NA
ID0603_11;NA
ID0603_22;NA
ID0603_13;NA
ID0603_24;NA
ID0603_66;T4-C-5
ID0603_46;T4-C-9
ID0603_26;T4-C-5
ID0603_15;T4-C-5
ID0603_35;T4-C-5
ID0603_44;T4-C-9
ID0603_33;T4-C-5
ID0870_35;T4-C-5
ID0870_15;T44-C-1
ID0870_24;T44-C-1
ID0870_44;T44-C-1
ID0870_26;T4-C-5
ID0870_46;T4-C-1
ID0870_66;T4-C-5
ID0870_55;T4-C-5
ID0870_64;T35-C-1
ID0870_53;T4-C-1
ID0870_62;T4-C-5
ID0870_42;T4-C-1
ID0870_51;V2-C-1
ID0870_31;V3-C-2
ID0870_11;T39-C-4
ID0870_22;T36-C-1
ID0870_13;T4-C-1
ID0870_33;T4-C-1
ID0208_13;T4-C-5
ID0208_11;T4-C-1
ID0208_22;T35-C-2
ID0208_31;T4-C-5
ID0208_42;T4-C-5
ID0208_51;T4-C-5
ID0208_62;T4-C-5
ID0208_53;T4-C-5
ID0208_44;T4-C-9
ID0208_55;T4-C-5
ID0208_64;T4-C-5
ID0208_66;T4-C-5
ID0208_35;T4-C-9
ID0208_33;T35-C-1
ID0208_24;T4-C-1
ID0208_26;T4-C-5
ID0208_15;T4-C-1
ID0208_46;T4-C-5
ID0962_66;T34-C-2
ID0962_55;V3-C-1
ID0962_64;T34-C-2
ID0962_15;V3-C-1
ID0962_26;V3-C-1
ID0962_35;V3-C-1
ID0962_24;V3-C-1
ID0962_13;V3-C-1
ID0962_22;V3-C-1
ID0962_11;V3-C-1
ID0962_31;V3-C-1
ID0962_33;V1-C-1
ID0962_44;V3-C-1
ID0962_46;V1-C-1
ID0962_53;V1-C-1
ID0962_42;T34-C-2
ID0962_51;V1-C-1
ID0962_62;V1-C-1
ID0282_64;T43-C-1
ID0282_62;T4-C-2
ID0282_66;T45-C-2
ID0282_55;V2-C-2
ID0117_15;T4-C-2
ID0117_26;T4-C-2
ID0117_35;T4-C-1
ID0117_46;T4-C-2
ID0117_66;V3-C-1
ID0117_55;T4-C-1
ID0117_64;T4-C-2
ID0117_62;O2-C-3
ID0117_44;T2-C-1
ID1237_46;V1-C-1
ID0117_31;T3-C-2
ID0117_53;T4-C-1
ID0117_51;T4-C-1
ID0117_42;T3-C-1
ID0117_33;T4-C-2
ID0117_22;V3-C-1
ID0778_66;T4-C-5
ID0778_55;T4-C-1
ID0117_11;T4-C-2
ID0778_46;T4-C-1
ID0778_35;T4-C-1
ID0778_44;T4-C-1
ID0117_24;T4-C-2
ID0778_24;T4-C-1
ID0778_13;T4-C-5
ID0778_15;T4-C-9
ID0117_13;T4-C-2
ID0778_26;T4-C-1
ID0282_35;T4-C-2
ID0778_11;T4-C-5
ID0282_26;T4-C-2
ID0778_31;T4-C-1
ID0778_33;T4-C-5
ID0778_22;T4-C-1
ID0282_15;T4-C-1
ID0778_42;T4-C-5
ID0282_13;T4-C-2
ID0778_51;T4-C-1
ID0282_11;T4-C-1
ID0778_53;T4-C-1
ID0282_22;T4-C-2
ID0778_62;T4-C-1
ID0282_24;T4-C-2
ID0778_64;T4-C-6
ID0282_46;T4-C-2
ID0466_66;T4-C-17
ID0466_46;T4-C-17
ID0282_44;T4-C-2
ID0282_33;T4-C-2
ID0466_51;T4-C-1
ID0282_31;T36-C-1
ID0466_31;T4-C-1
ID0466_11;T4-C-1
ID0282_42;T4-C-1
ID0466_22;T4-C-1
ID0466_13;T4-C-1
ID0466_26;T4-C-1
ID0466_15;T4-C-1
ID0282_51;T4-C-2
ID0466_24;T4-C-1
ID0282_53;T4-C-2
ID0466_33;T4-C-17
ID0466_42;T4-C-17
ID0466_35;T4-C-1
ID0466_53;T4-C-1
ID0466_44;T4-C-1
ID0466_62;T4-C-1
ID0466_64;T4-C-17
ID0466_55;T4-C-1
ID0326_64;T4-C-2
ID0326_62;T4-C-18
ID0326_51;V1-C-1
ID0326_42;V1-C-3
ID0455_55;V1-C-6
ID0455_46;V1-C-6
ID0455_35;V12-C-1
ID0455_53;V9-C-1
ID0455_62;V9-C-1
ID0455_66;V1-C-6
ID0455_26;V12-C-1
ID0455_64;L4-C-1
ID0455_44;V1-C-6
ID0455_42;T4-C-1
ID0326_31;T4-C-1
ID0326_11;T4-C-2
ID0326_22;V1-C-5
ID0326_13;T4-C-1
ID0326_24;V1-C-4
ID0455_51;T4-C-1
ID0455_31;L4-C-2
ID0455_33;T4-C-1
ID0455_15;V2-C-1
ID0326_15;V1-C-4
ID0326_26;V1-C-8
ID0326_35;T4-C-1
ID0455_22;T4-C-1
ID0455_11;V2-C-1
ID0455_24;V12-C-1
ID0455_13;T4-C-1
ID0852_33;T4-C-2
ID0852_24;T4-C-7
ID0852_15;T4-C-1
ID0852_26;T4-C-2
ID0852_46;T4-C-3
ID0852_35;T4-C-5
ID0852_44;T4-C-2
ID0852_55;V2-C-1
ID0852_66;T4-C-18
ID0852_64;T4-C-1
ID0852_13;T43-C-1
ID0852_53;T4-C-1
ID0852_62;T4-C-5
ID0852_51;T45-C-1
ID0852_31;T45-C-1
ID0852_42;T4-C-18
ID0852_22;T4-C-14
ID0852_11;T4-C-1
ID0440_11;T4-C-5
ID0440_22;T4-C-5
ID0178_13;V4-C-2
ID0440_33;T4-C-5
ID0440_42;T4-C-9
ID0178_15;T34-C-1
ID0440_13;T4-C-5
ID0178_46;T34-C-2
ID0440_51;T4-C-5
ID0440_24;T4-C-1
ID0178_35;T34-C-2
ID0178_26;T34-C-1
ID0440_31;T4-C-9
ID0178_24;T3-C-2
ID0840_64;T3-C-1
ID0840_62;V1-C-5
ID0440_53;T4-C-5
ID0840_55;T4-C-1
ID0840_44;T3-C-1
ID1530_15;T3-C-1
ID0840_51;T4-C-10
ID0440_66;T4-C-9
ID0840_13;T4-C-1
ID0840_53;T3-C-2
ID1530_13;T3-C-5
ID0440_62;T4-C-5
ID1530_11;T3-C-2
ID0840_24;T4-C-1
ID0840_42;T3-C-2
ID0440_15;T4-C-1
ID0840_15;T4-C-1
ID0840_46;T4-C-1
ID0440_64;T4-C-1
ID0840_31;T4-C-2
ID0440_55;T4-C-1
ID0440_26;T4-C-5
ID1530_31;T1-C-3
ID0840_35;T4-C-2
ID0840_11;V1-C-1
ID0440_44;T4-C-5
ID0440_35;T4-C-1
ID1530_22;T3-C-5
ID0440_46;T4-C-1
ID0840_22;T3-C-2
ID0840_33;V3-C-2
ID0840_66;T4-C-1
ID1530_33;V1-C-5
ID1530_24;T3-C-5
ID1530_35;T37-C-2
ID0840_26;T4-C-1
ID1530_26;T3-C-1
ID0859_33;T4-C-9
ID1530_46;V1-C-6
ID1530_44;T3-C-2
ID0863_66;V1-C-5
ID0859_42;T4-C-5
ID0859_51;T4-C-5
ID0859_11;T4-C-1
ID1530_42;T3-C-1
ID0792_51;T4-C-5
ID0859_22;T4-C-5
ID1530_51;T1-C-10
ID0859_62;T4-C-5
ID0859_31;V2-C-1
ID0792_62;T4-C-5
ID0863_55;V1-C-2
ID1530_62;T3-C-2
ID0859_13;T4-C-13
ID0859_53;T4-C-1
ID0792_64;T4-C-5
ID0859_44;T4-C-1
ID0859_64;T4-C-1
ID0859_24;T4-C-5
ID1530_53;T3-C-5
ID0792_66;V1-C-2
ID0859_35;T4-C-1
ID0863_64;V1-C-5
ID0859_55;V2-C-1
ID1530_64;T3-C-1
ID0859_15;T4-C-1
ID0859_26;T4-C-1
ID0792_55;V1-C-2
ID0859_66;T4-C-5
ID0859_46;T4-C-5
ID1530_55;T3-C-1
ID0792_44;T4-C-6
ID0863_53;T4-C-1
ID0792_53;T4-C-5
ID0792_42;T4-C-5
ID0863_62;T4-C-1
ID1530_66;T3-C-14
ID0792_31;T4-C-5
ID1237_64;V3-C-1
ID1237_66;V1-C-5
ID1237_44;V1-C-1
ID1237_33;V1-C-1
ID1237_22;V1-C-1
ID1237_24;V3-C-1
ID1237_35;V1-C-5
ID1237_31;V1-C-1
ID1237_42;V1-C-1
ID1237_51;V1-C-1
ID1237_62;V1-C-5
ID1237_53;V1-C-1
ID1237_55;V1-C-1
ID0863_51;T4-C-1
ID1237_11;V1-C-1
ID1237_13;V1-C-5
ID1237_15;V1-C-1
ID1237_26;V3-C-1
ID0863_42;V1-C-6
ID1393_53;T4-C-2
ID0792_15;T4-C-1
ID1393_44;T4-C-17
ID0792_26;V1-C-3
ID1393_64;T4-C-2
ID0792_46;T4-C-5
ID1393_66;T38-C-1
ID0792_35;T4-C-5
ID0863_11;V3-C-2
ID0792_24;V2-C-2
ID1393_33;T4-C-17
ID1393_22;T4-C-17
ID0792_33;V1-C-6
ID0863_31;V3-C-1
ID1393_55;T4-C-17
ID1393_11;T4-C-17
ID0863_22;V1-C-1
ID0792_22;T4-C-6
ID0792_11;T4-C-5
ID0792_13;T4-C-6
ID0863_33;T4-C-5
ID0863_44;V1-C-5
ID0863_35;V1-C-5
ID0863_46;V3-C-2
ID1393_62;T4-C-5
ID1393_51;T4-C-5
ID1393_42;T4-C-5
ID1393_31;T4-C-5
ID0016_22;T4-C-5
ID0016_62;V1-C-5
ID0016_13;T38-C-1
ID0016_11;T4-C-5
ID0016_51;V1-C-2
ID0016_24;T4-C-5
ID0863_13;V1-C-5
ID0016_33;NA
ID0016_31;V2-C-2
ID0016_35;T4-C-5
ID0863_24;V1-C-1
ID0016_42;V3-C-2
ID0016_46;T4-C-2
ID0016_53;V1-C-5
ID0016_44;T4-C-1
ID0863_15;V1-C-5
ID0016_64;V1-C-5
ID0016_55;V2-C-1
ID0863_26;T4-C-2
ID0016_66;V1-C-5
ID0016_26;V3-C-2
ID0016_15;T4-C-5
ID0835_11;T4-C-3
ID0835_13;T4-C-6
ID0835_15;T4-C-1
ID0835_26;T4-C-3
ID0835_35;T4-C-1
ID0835_24;T4-C-2
ID0835_22;T4-C-2
ID0178_22;V3-C-2
ID0178_33;V3-C-2
ID0178_44;NA
ID0178_51;V3-C-1
ID0178_11;V1-C-2
ID0178_66;T3-C-1
ID0178_55;T34-C-1
ID0178_64;NA
ID0178_53;NA
ID0178_42;NA
ID0178_31;NA
ID0178_62;V3-C-1
ID1393_46;T4-C-1
ID1393_26;V1-C-5
ID1393_35;T4-C-2
ID1393_24;V1-C-1
ID1393_15;T4-C-1
ID1393_13;T4-C-1
ID1540_26;V1-C-6
ID0600_11;T4-C-1
ID1540_24;V1-C-6
ID0543_51;V3-C-2
ID0412_31;NA
ID1540_15;V1-C-6
ID1540_13;V1-C-6
ID0543_42;V3-C-2
ID0600_22;T4-C-2
ID0543_31;V3-C-2
ID1540_11;T3-C-2
ID0600_24;T4-C-2
ID1540_22;V3-C-2
ID1540_31;NA
ID0543_22;T3-C-2
ID0543_11;V3-C-1
ID0412_51;T4-C-2
ID0543_13;V1-C-5
ID1540_51;V3-C-2
ID0600_26;T4-C-3
ID0600_44;T35-C-1
ID0600_33;T4-C-2
ID1540_42;T3-C-1
ID1540_62;V3-C-2
ID0543_15;V1-C-3
ID1540_53;V3-C-2
ID0412_53;T4-C-5
ID0412_64;NA
ID0412_44;NA
ID0412_33;NA
ID1540_33;V1-C-7
ID1540_44;V1-C-2
ID0412_11;T4-C-2
ID1540_55;V1-C-6
ID1540_64;V1-C-6
ID0600_13;T4-C-2
ID0600_15;T4-C-1
ID0600_46;T4-C-1
ID0600_35;T4-C-1
ID0600_42;T4-C-2
ID0600_31;T4-C-2
ID1540_66;T4-C-5
ID1540_46;T3-C-2
ID0412_62;T4-C-5
ID1540_35;V1-C-6
ID0596_42;T4-C-2
ID0596_51;T4-C-2
ID0596_13;F8-C-1
ID0596_11;T4-C-2
ID0596_22;T4-C-2
ID0596_33;T4-C-2
ID0596_24;T4-C-1
ID0596_46;V1-C-1
ID0596_35;T4-C-1
ID0596_26;V1-C-2
ID0596_31;T4-C-1
ID0596_62;T4-C-1
ID0596_53;T4-C-5
ID0596_64;T4-C-1
ID0596_66;T4-C-1
ID0596_55;T4-C-1
ID0596_44;V1-C-5
ID0596_15;V1-C-2
ID0412_42;T4-C-5
ID0412_35;NA
ID0600_66;T4-C-1
ID0600_53;T4-C-2
ID0600_62;T4-C-2
ID0600_51;T4-C-2
ID0758_24;T32-C-5
ID0758_13;T32-C-3
ID0529_26;T4-C-9
ID0529_46;T4-C-5
ID0529_35;T4-C-5
ID0529_55;T4-C-5
ID0412_66;T4-C-2
ID0412_55;T13-C-4
ID0412_13;T4-C-5
ID0529_15;T1-C-2
ID0412_22;NA
ID0529_33;T4-C-5
ID0529_62;T4-C-1
ID0529_13;T4-C-5
ID0529_24;T13-C-4
ID0529_11;T4-C-5
ID0529_66;T4-C-5
ID0529_22;T2-C-1
ID0758_44;T4-C-5
ID0758_35;T4-C-1
ID0758_26;T4-C-1
ID0758_15;V1-C-8
ID0600_55;T4-C-2
ID0600_64;T4-C-2
ID0803_11;V1-C-5
ID0803_13;T4-C-1
ID0803_24;T4-C-5
ID0758_22;T45-C-1
ID0758_33;T45-C-1
ID0758_31;T45-C-1
ID0758_11;T45-C-1
ID0803_22;T4-C-5
ID0803_15;T4-C-1
ID0803_26;T4-C-5
ID0758_51;T4-C-2
ID0412_26;T4-C-5
ID0412_46;T4-C-5
ID0412_24;T4-C-5
ID0412_15;NA
ID0758_42;T45-C-1
ID0529_42;T2-C-1
ID1399_11;T4-C-1
ID0529_31;T4-C-5
ID0529_44;T4-C-18
ID1399_13;T4-C-1
ID1399_44;T4-C-1
ID0529_64;T4-C-5
ID1399_15;T4-C-1
ID1399_55;T4-C-1
ID0543_62;V1-C-8
ID0529_53;T4-C-5
ID1399_66;T4-C-1
ID0543_53;T3-C-2
ID1399_24;T4-C-6
ID0543_44;V3-C-2
ID1399_26;T38-C-1
ID1399_64;T4-C-1
ID1399_62;T4-C-1
ID1399_46;T4-C-2
ID1399_35;T38-C-1
ID1399_51;T38-C-1
ID0543_33;V1-C-6
ID1399_33;T4-C-6
ID1399_53;T4-C-1
ID0543_24;T3-C-2
ID0222_31;T2-C-1
ID1399_42;T4-C-2
ID1399_22;V12-C-1
ID0543_35;V1-C-5
ID1399_31;T4-C-1
ID0543_26;V1-C-5
ID0222_51;T4-C-7
ID0543_46;T3-C-2
ID0543_66;V1-C-5
ID0803_31;V1-C-5
ID0803_44;T4-C-1
ID0803_46;T4-C-1
ID0803_62;T4-C-5
ID0803_64;T4-C-1
ID0543_55;V1-C-1
ID0543_64;V1-C-5
ID0803_42;T4-C-5
ID0803_33;T4-C-1
ID0803_35;V2-C-1
ID0803_66;T4-C-5
ID0803_55;T4-C-5
ID0803_53;V1-C-5
ID0803_51;T4-C-5
ID0222_62;T4-C-5
ID0731_66;T4-C-5
ID0731_55;T4-C-5
ID0731_64;T4-C-5
ID0731_53;T4-C-5
ID0731_51;T4-C-9
ID0731_62;T4-C-9
ID0222_22;T4-C-1
ID0222_53;T4-C-1
ID0222_42;T1-C-2
ID0222_11;T4-C-4
ID0529_51;T4-C-5
ID0222_13;T4-C-5
ID0222_24;T1-C-1
ID0222_15;T1-C-1
ID0222_33;T4-C-9
ID1252_64;T36-C-1
ID0731_26;T4-C-5
ID1252_66;V1-C-2
ID1252_62;T4-C-1
ID0731_15;V1-C-5
ID1252_53;T38-C-1
ID1252_51;T36-C-1
ID0731_24;V1-C-1
ID1252_55;V1-C-6
ID1252_42;T38-C-1
ID0731_13;T4-C-5
ID1252_44;T4-C-1
ID1252_31;V1-C-6
ID0731_22;T4-C-9
ID0731_11;T4-C-5
ID1252_46;V1-C-3
ID0731_31;T4-C-9
ID1252_35;V1-C-5
ID1252_33;T4-C-17
ID0731_42;T4-C-5
ID0731_33;T4-C-13
ID0731_44;T4-C-9
ID1252_26;V1-C-2
ID1252_22;T4-C-2
ID0731_35;T4-C-5
ID1252_11;T4-C-2
ID0731_46;T4-C-5
ID1252_24;T4-C-1
ID0222_64;T13-C-1
ID0222_66;T4-C-5
ID1252_13;V1-C-7
ID0758_62;T4-C-1
ID0758_53;T4-C-1
ID0758_46;V10-C-2
ID0758_66;T4-C-1
ID0758_55;T4-C-3
ID0758_64;T32-C-3
ID1252_15;T4-C-1
ID0222_26;T4-C-3
ID0222_35;T1-C-7
ID0222_46;T4-C-1
ID0222_55;T4-C-9
ID0222_44;NA
ID1106_35;T4-C-1
ID1106_44;T4-C-1
ID1106_53;T4-C-1
ID1106_62;T4-C-3
ID1106_64;T4-C-1
ID1106_51;T4-C-2
ID0352_11;T34-C-2
ID0839_42;T4-C-5
ID0352_13;T34-C-2
ID0839_33;T4-C-5
ID0839_31;T4-C-5
ID0839_22;T4-C-5
ID0352_15;T34-C-2
ID0839_51;T4-C-5
ID0839_11;T4-C-13
ID0352_26;T34-C-2
ID0352_66;NA
ID0352_55;NA
ID0352_64;NA
ID0352_44;NA
ID0839_13;T4-C-9
ID0352_35;NA
ID0839_62;T4-C-5
ID0352_46;T1-C-1
ID0839_53;T4-C-5
ID0555_15;T1-C-4
ID0555_26;T13-C-4
ID0555_24;T3-C-14
ID0555_13;T3-C-8
ID0555_11;T4-C-3
ID0555_22;T4-C-4
ID0555_33;T13-C-12
ID0555_44;T13-C-13
ID0555_55;T7-C-13
ID0555_66;T27-C-3
ID0555_46;T27-C-4
ID0555_35;T3-C-7
ID0046_15;T4-C-1
ID0046_13;T4-C-1
ID0046_11;T4-C-1
ID0046_31;T4-C-1
ID0046_22;T4-C-1
ID0046_33;T4-C-1
ID0046_42;T38-C-1
ID0046_51;T4-C-1
ID1165_64;V1-C-5
ID1165_66;T31-C-7
ID1165_55;V1-C-7
ID0046_62;V10-C-1
ID1165_44;V1-C-3
ID0046_53;V2-C-1
ID1165_53;V1-C-7
ID0046_64;T4-C-1
ID1165_33;V1-C-3
ID0555_31;T3-C-14
ID0046_55;V2-C-1
ID0555_42;T3-C-14
ID0555_51;T13-C-4
ID0046_66;NA
ID0555_53;T13-C-4
ID0555_62;T13-C-4
ID0555_64;T13-C-4
ID1165_62;T32-C-3
ID0046_46;T4-C-1
ID1165_31;V1-C-7
ID0046_44;T4-C-1
ID0046_35;T4-C-1
ID0046_26;NA
ID1165_51;V1-C-7
ID0046_24;T4-C-1
ID1165_42;V1-C-3
ID1165_22;V1-C-7
ID1165_11;T32-C-3
ID0839_24;T4-C-9
ID0839_15;T4-C-5
ID1165_24;V1-C-3
ID0839_26;T4-C-5
ID1165_13;V1-C-7
ID0839_35;T4-C-7
ID0839_46;T4-C-5
ID1165_15;V1-C-3
ID0352_22;V1-C-2
ID1165_26;V1-C-3
ID0839_66;T4-C-5
ID0352_33;T34-C-2
ID1165_35;V1-C-3
ID0352_24;V1-C-2
ID0839_55;T4-C-1
ID1165_46;V2-C-2
ID0839_64;T4-C-5
ID0352_53;T34-C-2
ID0839_44;T4-C-5
ID0352_62;T34-C-2
ID0352_51;V1-C-2
ID0352_42;V1-C-2
ID0352_31;V1-C-2
ID0710_11;NA
ID0710_22;T3-C-5
ID0710_13;T7-C-6
ID0710_15;NA
ID0710_26;NA
ID0710_24;T3-C-5
ID0710_35;T18-C-1
ID0710_46;T3-C-9
ID0710_55;T3-C-8
ID0710_44;T3-C-9
ID0710_31;T13-C-4
ID0710_66;T13-C-5
ID0710_33;T3-C-6
ID0710_42;T13-C-4
ID0710_51;T1-C-5
ID0710_53;T13-C-4
ID0710_64;T13-C-4
ID0710_62;T13-C-5
ID0659_62;T4-C-18
ID0659_51;T4-C-5
ID0099_13;T4-C-1
ID0659_46;T35-C-2
ID0099_24;T4-C-1
ID0099_15;T4-C-1
ID0659_42;V2-C-1
ID0659_44;T4-C-5
ID0659_31;T4-C-5
ID0099_26;T4-C-1
ID0099_35;T4-C-1
ID0659_33;T4-C-5
ID0099_46;T4-C-2
ID0659_22;T4-C-5
ID0099_66;T4-C-1
ID0099_55;T4-C-1
ID0099_64;T4-C-1
ID0659_53;T4-C-5
ID0099_44;T4-C-1
ID0659_11;T4-C-5
ID0099_53;T4-C-1
ID0659_64;T4-C-1
ID0099_62;V1-C-6
ID0659_13;T4-C-1
ID0099_51;T4-C-1
ID0659_66;T4-C-1
ID0659_15;T4-C-5
ID0099_42;V1-C-2
ID0659_55;T35-C-1
ID0099_31;T4-C-1
ID0099_33;T4-C-2
ID0099_22;T4-C-2
ID0099_11;V1-C-2
ID0048_51;T3-C-1
ID0048_42;T3-C-13
ID0048_44;T3-C-13
ID0048_24;T3-C-13
ID0048_26;T3-C-13
ID0048_46;T3-C-14
ID0048_53;T3-C-14
ID0048_62;NA
ID0048_64;NA
ID0048_66;NA
ID0048_55;NA
ID0048_11;T3-C-14
ID0048_15;T3-C-14
ID0048_22;T3-C-14
ID0048_31;T3-C-14
ID0048_33;T3-C-14
ID0048_35;T3-C-14
ID0659_24;T4-C-5
ID0659_35;T4-C-5
ID0659_26;T4-C-5
ID0700_11;T3-C-2
ID0700_13;T7-C-5
ID0700_15;T7-C-4
ID0700_26;T7-C-5
ID0700_24;T7-C-4
ID0700_33;T7-C-4
ID0700_35;T1-C-11
ID0700_46;T1-C-11
ID0700_44;T1-C-11
ID0700_55;T1-C-11
ID0700_66;T1-C-11
ID0700_64;T7-C-4
ID0700_53;T1-C-11
ID0700_62;T7-C-5
ID0700_51;T7-C-5
ID0700_42;T7-C-5
ID0700_31;T1-C-11
ID0700_22;T7-C-4
ID0041_13;T4-C-1
ID0041_11;T4-C-1
ID0041_22;T4-C-1
ID0892_11;V1-C-7
ID0041_31;T4-C-5
ID0892_13;V1-C-5
ID0041_42;T4-C-1
ID0041_33;T4-C-1
ID0892_22;V1-C-2
ID0041_44;T4-C-1
ID0041_35;NA
ID0892_31;T4-C-1
ID0041_24;T4-C-1
ID0041_51;NA
ID0041_62;NA
ID0041_53;NA
ID0041_64;NA
ID0041_66;NA
ID0041_46;NA
ID0041_26;NA
ID0041_15;NA
ID0041_55;NA
ID0892_33;V1-C-5
ID0892_42;V1-C-1
ID0398_15;T38-C-1
ID0398_26;T38-C-1
ID0398_35;T38-C-1
ID0398_46;T38-C-1
ID0892_51;T4-C-2
ID0398_66;T4-C-2
ID0892_62;V1-C-5
ID0398_55;T4-C-1
ID0398_64;T4-C-1
ID0892_53;V1-C-3
ID0398_62;T4-C-1
ID0892_64;V3-C-2
ID0892_55;V3-C-2
ID0892_44;T4-C-2
ID0892_24;V1-C-1
ID0398_51;T4-C-1
ID0398_53;T4-C-1
ID0398_44;V1-C-2
ID0398_24;T4-C-1
ID0398_13;T32-C-1
ID0899_31;T3-C-3
ID0398_22;T32-C-1
ID0398_33;T4-C-1
ID0899_22;T3-C-3
ID0398_42;T4-C-1
ID0398_31;T32-C-1
ID0899_11;T3-C-3
ID0398_11;T32-C-1
ID0899_13;V1-C-1
ID0899_24;V1-C-2
ID0899_15;V1-C-5
ID0899_26;T3-C-1
ID0899_35;T4-C-1
ID0899_33;V3-C-1
ID0705_64;T27-C-1
ID0705_55;T27-C-2
ID0705_31;T27-C-1
ID0705_51;T27-C-1
ID0705_66;T3-C-2
ID0705_53;T27-C-1
ID0705_42;T27-C-1
ID0705_62;T27-C-2
ID0899_64;V1-C-3
ID0663_26;T4-C-1
ID0663_46;NA
ID0899_62;T3-C-2
ID0663_55;T4-C-1
ID0899_51;V1-C-5
ID0663_66;T4-C-1
